symbol,series,date1,prev_close,open_price,high_price,low_price,last_price,close_price,avg_price,ttl_trd_q_qnty,turnover_lacs,no_of_trades,deliv_qty,deliv_per
699GS2051, GS,2022-12-22,96.25,96.25,96.25,96.25,96.25,96.25,96.25,252,0.24,4,252,100.0
710GS2029, GS,2022-12-22,100.45,100.42,101.0,100.42,101.0,100.95,100.45,19100,19.19,4,19100,100.0
726GS2032, GS,2022-12-22,101.7,101.7,102.75,101.7,102.75,102.29,102.29,21700,22.2,3,21700,100.0
738GS2027, GS,2022-12-22,102.7,102.7,103.57,102.7,103.57,103.57,102.78,1152,1.18,4,957,83.07
741GS2036, GS,2022-12-22,100.1,100.0,100.1,100.0,100.1,100.1,100.08,5980,5.99,2,5980,100.0
754GS2036, GS,2022-12-22,102.51,102.52,102.75,102.4,102.65,102.6,102.52,305760,313.45,135,304809,99.69
75GS2034, GS,2022-12-22,101.8,101.8,101.8,101.8,101.8,101.8,101.8,50,0.05,1,50,100.0
828GS2027, GS,2022-12-22,103.2,106.4,106.4,105.55,105.55,105.55,106.05,8465,8.98,3,5000,59.07
A2ZINFRA, EQ,2022-12-22,10.1,10.2,10.55,9.55,9.7,9.65,9.88,536204,52.96,1094,388630,72.48
AAATECH, EQ,2022-12-22,54.8,55.0,57.15,52.1,53.9,53.5,53.47,27365,14.63,731,19230,70.27
AAKASH, EQ,2022-12-22,6.75,6.75,6.85,6.5,6.6,6.55,6.59,355992,23.44,1158,332403,93.37
AAREYDRUGS, EQ,2022-12-22,38.65,39.15,41.1,38.1,39.9,39.75,39.74,289040,114.87,1910,146343,50.63
AARON, EQ,2022-12-22,165.6,162.15,162.15,157.35,157.35,157.35,158.24,10347,16.37,363,8263,79.86
AARTIDRUGS, EQ,2022-12-22,460.45,461.0,464.9,444.3,444.9,447.1,451.78,68444,309.22,6724,31588,46.15
AARTIIND, EQ,2022-12-22,618.6,621.0,626.95,608.35,612.2,611.4,614.26,509473,3129.48,21354,157655,30.94
AARTISURF, EQ,2022-12-22,649.5,643.0,655.95,630.0,635.1,634.6,639.29,7264,46.44,1483,3505,48.25
AARVEEDEN, EQ,2022-12-22,25.0,25.6,25.6,23.3,23.75,23.8,23.84,33648,8.02,373,23470,69.75
AARVI, EQ,2022-12-22,163.0,165.7,167.95,144.0,154.7,153.5,153.56,82206,126.24,2907,40501,49.27
AAVAS, EQ,2022-12-22,1975.45,1961.95,1982.45,1901.2,1902.0,1920.9,1964.27,170388,3346.88,13416,143455,84.19
ABAN, EQ,2022-12-22,49.25,49.3,50.1,46.95,47.3,48.1,48.11,264416,127.2,3860,134787,50.98
ABB, EQ,2022-12-22,2841.0,2852.4,2852.4,2778.2,2795.0,2802.8,2801.65,234442,6568.25,23292,90861,38.76
ABBOTINDIA, EQ,2022-12-22,21548.5,21550.0,21975.0,21352.6,21777.0,21842.4,21755.2,45140,9820.27,14650,17539,38.85
ABCAPITAL, EQ,2022-12-22,148.6,149.5,150.9,145.75,147.55,147.85,147.59,3926892,5795.88,21037,1493929,38.04
ABFRL, EQ,2022-12-22,295.9,296.15,300.45,291.0,291.5,292.4,294.06,2621871,7709.77,23559,1146730,43.74
ABMINTLLTD, BE,2022-12-22,65.7,65.7,65.7,63.7,63.75,63.75,63.81,317,0.2,9,None,None
ABSLAMC, EQ,2022-12-22,459.05,455.7,459.6,444.0,451.0,450.55,449.72,96245,432.83,5615,47116,48.95
ABSLBANETF, EQ,2022-12-22,42.66,43.43,43.43,42.28,42.51,42.5,42.54,11575,4.92,245,5367,46.37
ABSLNN50ET, EQ,2022-12-22,43.83,43.8,44.9,43.12,43.3,43.34,43.38,17947,7.79,235,8746,48.73
ACC, EQ,2022-12-22,2540.95,2540.0,2578.0,2496.75,2508.5,2513.7,2521.68,332075,8373.86,19180,112670,33.93
ACCELYA, EQ,2022-12-22,1430.55,1441.25,1451.5,1329.65,1348.15,1351.0,1364.58,49846,680.19,8110,26918,54.0
ACCURACY, EQ,2022-12-22,167.05,165.05,166.7,154.1,158.0,157.25,158.49,19250,30.51,916,10933,56.79
ACE, EQ,2022-12-22,305.4,309.0,312.05,286.25,293.05,292.5,293.47,1144122,3357.66,32605,397929,34.78
ACEINTEG, EQ,2022-12-22,55.55,53.0,57.0,53.0,53.05,53.05,54.0,2764,1.49,78,1243,44.97
ACI, EQ,2022-12-22,499.1,498.05,507.5,471.65,496.0,495.4,485.87,533055,2589.96,24528,263574,49.45
ADANIENT, EQ,2022-12-22,3901.95,3948.0,3948.0,3817.05,3856.0,3868.55,3877.13,2879658,111648.0,134348,416072,14.45
ADANIGREEN, EQ,2022-12-22,1968.25,1980.0,2017.5,1930.0,1970.0,1980.75,1969.2,724864,14274.0,49634,188894,26.06
ADANIPORTS, EQ,2022-12-22,857.65,864.7,874.3,845.55,854.7,856.9,857.3,5517570,47301.9,105322,1411240,25.58
ADANIPOWER, EQ,2022-12-22,290.5,290.0,290.5,276.0,276.0,276.0,278.06,5151717,14324.7,66864,2528529,49.08
ADANITRANS, EQ,2022-12-22,2615.75,2620.0,2645.95,2487.05,2501.75,2518.0,2548.82,375524,9571.42,35051,86324,22.99
ADFFOODS, EQ,2022-12-22,749.05,759.0,762.0,712.3,726.75,725.7,728.76,29857,217.59,4131,13973,46.8
ADL, BE,2022-12-22,63.35,63.35,65.25,61.2,65.0,63.85,63.83,689,0.44,22,None,None
ADORWELD, EQ,2022-12-22,819.4,832.5,832.5,807.2,815.0,813.35,816.27,41694,340.33,1345,36867,88.42
ADROITINFO, EQ,2022-12-22,27.55,26.3,26.9,26.2,26.2,26.2,26.31,31486,8.28,93,25412,80.71
ADSL, EQ,2022-12-22,92.9,93.0,94.4,85.6,87.35,87.65,88.65,224143,198.71,4929,124185,55.4
ADVANIHOTR, EQ,2022-12-22,83.2,83.2,84.75,78.6,80.1,79.95,80.51,99476,80.08,1864,56700,57.0
ADVENZYMES, EQ,2022-12-22,292.25,290.1,296.1,278.0,281.7,280.5,283.65,111249,315.56,6118,56668,50.94
AEGISCHEM, EQ,2022-12-22,351.85,354.0,356.55,330.55,344.55,342.95,339.75,745954,2534.37,23274,274595,36.81
AETHER, EQ,2022-12-22,871.3,874.05,883.45,845.25,858.0,858.5,857.52,42190,361.79,4590,20033,47.48
AFFLE, EQ,2022-12-22,1054.5,1054.5,1091.95,1020.5,1080.0,1069.1,1045.13,288775,3018.06,26802,122360,42.37
AGARIND, EQ,2022-12-22,602.7,607.3,608.9,578.85,595.0,591.65,588.87,57386,337.93,6390,27047,47.13
AGI, EQ,2022-12-22,309.05,310.4,310.6,290.85,297.9,297.25,297.84,97394,290.08,5216,52562,53.97
AGNI, SM,2022-12-22,22.7,21.6,21.9,21.6,21.6,21.6,21.65,60000,12.99,6,50000,83.33
AGRITECH, EQ,2022-12-22,103.65,104.0,105.5,95.45,98.6,97.8,98.6,18874,18.61,503,10303,54.59
AGROPHOS, EQ,2022-12-22,44.5,45.8,45.9,40.05,40.05,40.05,41.2,301099,124.04,1952,197211,65.5
AGSTRA, EQ,2022-12-22,68.7,68.75,69.2,66.75,67.35,67.05,67.35,161029,108.45,2556,89439,55.54
AHLADA, EQ,2022-12-22,108.7,108.05,108.15,105.0,105.5,106.25,106.74,15554,16.6,147,12732,81.86
AHLEAST, EQ,2022-12-22,114.15,113.6,114.05,109.5,110.25,110.45,111.88,16817,18.81,201,11136,66.22
AHLUCONT, EQ,2022-12-22,471.7,474.9,484.9,455.0,459.1,458.7,463.63,26448,122.62,3057,14367,54.32
AIAENG, EQ,2022-12-22,2710.9,2699.0,2708.25,2620.1,2655.0,2648.7,2648.14,48950,1296.26,5799,35058,71.62
AIRAN, EQ,2022-12-22,17.1,17.0,17.15,15.25,16.25,16.2,16.13,513270,82.79,1911,305989,59.62
AIROLAM, EQ,2022-12-22,83.95,84.2,84.4,80.2,81.5,81.8,81.67,40774,33.3,473,28475,69.84
AIRTELPP, E1,2022-12-22,442.4,441.0,453.15,441.0,450.0,448.15,444.13,144553,642.0,1447,127873,88.46
AJANTPHARM, EQ,2022-12-22,1171.8,1160.0,1251.0,1159.75,1233.0,1227.4,1204.72,1093311,13171.3,51775,235558,21.55
AJMERA, EQ,2022-12-22,288.4,291.0,300.45,283.05,292.9,290.75,291.76,94133,274.64,6313,31416,33.37
AJOONI, EQ,2022-12-22,6.8,6.7,6.85,6.35,6.5,6.45,6.53,540562,35.3,1303,284631,52.65
AJRINFRA, EQ,2022-12-22,1.5,1.5,1.5,1.45,1.45,1.45,1.45,1006324,14.63,643,979005,97.29
AKASH, EQ,2022-12-22,32.15,32.15,32.2,28.95,28.95,29.5,30.03,44409,13.34,386,35018,78.85
AKG, EQ,2022-12-22,39.2,41.15,41.15,39.3,41.15,41.15,40.27,55032,22.16,357,38661,70.25
AKSHAR, BE,2022-12-22,69.3,67.95,67.95,67.95,67.95,67.95,67.95,112,0.08,8,None,None
AKSHARCHEM, EQ,2022-12-22,273.7,279.15,279.15,260.0,262.5,262.0,264.28,13757,36.36,1145,7673,55.78
AKSHOPTFBR, EQ,2022-12-22,10.15,10.25,10.45,9.55,9.75,9.7,9.84,725507,71.39,1289,434983,59.96
AKZOINDIA, EQ,2022-12-22,2203.6,2247.65,2260.0,2184.1,2209.0,2199.8,2201.85,32682,719.61,2946,25716,78.69
ALANKIT, EQ,2022-12-22,10.95,10.95,11.1,10.65,10.75,10.7,10.77,213154,22.96,671,174554,81.89
ALBERTDAVD, EQ,2022-12-22,578.6,596.0,603.0,577.05,580.15,579.65,589.54,13029,76.81,985,7356,56.46
ALEMBICLTD, EQ,2022-12-22,73.75,74.85,76.0,70.2,71.8,71.45,72.88,443979,323.59,5575,155463,35.02
ALICON, EQ,2022-12-22,915.2,915.0,915.0,868.85,894.0,897.5,892.43,22142,197.6,2967,10177,45.96
ALKALI, EQ,2022-12-22,120.45,121.55,125.95,116.0,117.2,118.25,118.88,120262,142.96,2687,45214,37.6
ALKEM, EQ,2022-12-22,3050.5,3070.0,3119.8,3034.35,3085.0,3086.35,3094.69,174047,5386.21,16184,55227,31.73
ALKYLAMINE, EQ,2022-12-22,2723.5,2797.0,2829.0,2699.9,2715.0,2708.6,2747.52,68097,1870.98,11482,20626,30.29
ALLCARGO, EQ,2022-12-22,414.3,414.3,417.9,393.0,400.55,400.65,399.56,691244,2761.93,21340,227101,32.85
ALLETEC, ST,2022-12-22,131.25,128.4,128.4,124.7,124.7,124.7,125.48,102400,128.49,56,102400,100.0
ALLSEC, EQ,2022-12-22,487.95,489.3,497.7,471.0,484.55,484.4,478.07,25253,120.73,1263,12658,50.12
ALMONDZ, EQ,2022-12-22,73.1,72.75,73.75,68.3,69.0,70.1,71.56,21464,15.36,479,10545,49.13
ALOKINDS, BE,2022-12-22,16.15,16.0,16.15,15.35,15.5,15.5,15.49,2800845,433.74,6521,None,None
ALPA, EQ,2022-12-22,60.75,61.7,64.35,61.55,62.35,62.4,62.88,179144,112.65,1988,85986,48.0
ALPHAGEO, EQ,2022-12-22,273.15,273.2,274.35,263.65,268.5,267.15,269.59,16275,43.88,764,10067,61.86
ALPSINDUS, EQ,2022-12-22,2.2,2.2,2.3,2.1,2.15,2.15,2.14,40206,0.86,73,34251,85.19
AMARAJABAT, EQ,2022-12-22,642.9,642.1,656.0,632.85,644.0,645.9,643.42,920662,5923.73,22686,306755,33.32
AMBER, EQ,2022-12-22,1938.2,1935.15,1945.0,1925.25,1929.7,1928.85,1930.03,47741,921.42,4984,31244,65.44
AMBICAAGAR, EQ,2022-12-22,26.1,27.3,27.3,25.0,25.0,25.15,25.43,45208,11.5,297,27652,61.17
AMBIKCO, EQ,2022-12-22,1468.95,1488.7,1488.7,1425.6,1447.0,1442.25,1444.98,10079,145.64,2373,5516,54.73
AMBUJACEM, EQ,2022-12-22,539.2,543.5,544.6,525.25,531.05,532.85,533.87,7913985,42250.1,86604,2900722,36.65
AMDIND, EQ,2022-12-22,56.05,55.0,56.6,53.25,53.25,53.5,54.01,56336,30.43,583,36360,64.54
AMEYA, SM,2022-12-22,46.25,43.9,43.9,39.1,42.0,42.0,41.6,16000,6.66,4,12000,75.0
AMIABLE, SM,2022-12-22,95.0,95.0,95.0,84.0,87.0,86.7,87.56,12800,11.21,8,8000,62.5
AMIORG, EQ,2022-12-22,974.9,980.0,1019.0,974.0,995.0,991.0,989.72,177154,1753.32,12190,85205,48.1
AMJLAND, EQ,2022-12-22,28.9,29.5,29.8,27.6,27.9,27.9,28.09,35174,9.88,554,14756,41.95
AMRUTANJAN, EQ,2022-12-22,703.35,701.0,707.0,695.95,696.0,697.15,699.13,15540,108.64,2594,9682,62.3
ANANDRATHI, EQ,2022-12-22,679.75,677.5,683.55,656.5,667.0,669.65,668.22,47897,320.06,3729,27733,57.9
ANANTRAJ, EQ,2022-12-22,105.3,106.5,109.5,99.0,101.75,101.5,102.88,5519521,5678.72,28912,1993382,36.12
ANDHRAPAP, EQ,2022-12-22,424.15,428.35,431.8,403.55,410.0,411.35,411.27,69537,285.99,3020,42373,60.94
ANDHRSUGAR, EQ,2022-12-22,131.75,132.1,133.0,126.5,129.05,128.85,128.72,266029,342.42,4793,115731,43.5
ANDREWYU, EQ,2022-12-22,28.1,28.25,29.2,26.25,27.15,27.2,27.4,1084111,297.1,3930,497812,45.92
ANGELONE, EQ,2022-12-22,1291.7,1323.0,1345.0,1276.3,1331.0,1327.5,1313.53,758450,9962.46,45514,227560,30.0
ANIKINDS, EQ,2022-12-22,38.0,36.75,38.2,36.1,36.1,36.45,37.06,67512,25.02,832,42351,62.73
ANKITMETAL, EQ,2022-12-22,5.85,5.85,6.0,5.75,5.75,5.8,5.81,175805,10.22,526,135923,77.31
ANMOL, EQ,2022-12-22,151.05,151.2,154.45,148.7,150.3,150.25,150.76,11756,17.72,599,7010,59.63
ANNAPURNA, SM,2022-12-22,132.5,133.5,133.55,124.0,129.0,131.0,129.13,72000,92.97,36,50000,69.44
ANTGRAPHIC, EQ,2022-12-22,0.85,0.8,0.85,0.8,0.85,0.8,0.8,755116,6.07,564,543406,71.96
ANUP, EQ,2022-12-22,853.7,845.0,873.05,840.0,873.0,856.05,849.18,11313,96.07,2046,7232,63.93
ANURAS, EQ,2022-12-22,683.65,687.0,687.0,663.65,670.0,670.3,671.84,53886,362.03,5231,30976,57.48
APARINDS, EQ,2022-12-22,1645.6,1658.0,1667.25,1592.05,1623.0,1615.75,1609.18,157915,2541.13,25056,73932,46.82
APCL, EQ,2022-12-22,207.7,206.0,211.85,195.2,205.55,206.95,204.27,19329,39.48,767,8152,42.17
APCOTEXIND, EQ,2022-12-22,468.8,463.1,478.0,450.0,451.45,451.95,455.46,53993,245.91,4630,30075,55.7
APEX, EQ,2022-12-22,248.55,254.85,254.85,242.1,245.0,246.75,246.73,51874,127.99,2938,24271,46.79
APLAPOLLO, EQ,2022-12-22,1108.95,1100.0,1115.35,1050.0,1070.95,1061.75,1077.69,327471,3529.13,23287,172224,52.59
APLLTD, EQ,2022-12-22,597.95,600.95,602.8,588.0,589.5,589.0,592.69,56844,336.91,4970,18847,33.16
APOLLO, EQ,2022-12-22,270.45,277.0,277.0,256.95,256.95,257.4,259.22,308392,799.41,4727,199434,64.67
APOLLOHOSP, EQ,2022-12-22,4766.2,4795.0,4848.8,4725.0,4779.0,4781.7,4791.89,902304,43237.4,75677,237293,26.3
APOLLOPIPE, EQ,2022-12-22,510.7,510.0,515.8,495.15,497.0,498.25,501.96,65864,330.61,4287,39849,60.5
APOLLOTYRE, EQ,2022-12-22,319.0,319.0,323.45,313.6,315.6,316.3,316.76,2038444,6457.02,22406,432036,21.19
APOLSINHOT, EQ,2022-12-22,1291.05,1275.05,1299.95,1226.5,1250.0,1241.3,1236.45,3206,39.64,395,2085,65.03
APTECHT, EQ,2022-12-22,315.45,315.9,321.75,305.1,305.8,307.65,312.54,185499,579.76,6920,81705,44.05
APTUS, EQ,2022-12-22,299.75,300.85,301.9,290.0,290.0,290.95,292.49,86429,252.79,6471,48300,55.88
ARCHIDPLY, EQ,2022-12-22,70.15,70.05,71.65,66.35,66.35,66.85,68.51,99695,68.3,1667,40428,40.55
ARCHIES, EQ,2022-12-22,25.35,25.5,25.5,23.1,23.9,23.65,23.78,272868,64.9,1085,186575,68.38
ARENTERP, EQ,2022-12-22,41.55,43.1,43.1,40.0,40.7,40.45,41.04,4878,2.0,109,3008,61.66
ARHAM, ST,2022-12-22,76.5,76.95,76.95,72.7,72.7,72.7,75.72,180000,136.29,50,180000,100.0
ARIES, EQ,2022-12-22,169.1,170.05,171.7,157.75,168.95,168.45,165.43,189151,312.91,5189,81012,42.83
ARIHANTCAP, EQ,2022-12-22,65.8,66.9,67.4,62.95,64.0,63.8,64.28,97767,62.85,1272,47475,48.56
ARIHANTSUP, EQ,2022-12-22,225.9,228.9,228.9,213.4,221.0,221.35,219.8,96003,211.02,3420,55307,57.61
ARMANFIN, EQ,2022-12-22,1404.75,1405.0,1439.7,1405.0,1416.55,1422.1,1415.8,12409,175.69,1331,6538,52.69
AROGRANITE, EQ,2022-12-22,51.05,52.8,52.8,47.1,47.1,48.15,49.28,84657,41.72,1475,46361,54.76
ARROWGREEN, EQ,2022-12-22,182.35,184.9,184.9,173.25,173.25,173.25,173.87,31851,55.38,262,28614,89.84
ARSHIYA, EQ,2022-12-22,7.75,7.95,8.1,7.4,7.5,7.5,7.52,2179194,163.84,1457,1026313,47.1
ARSSINFRA, BE,2022-12-22,21.55,21.4,21.45,21.0,21.15,21.3,21.18,4869,1.03,32,None,None
ARTEMISMED, EQ,2022-12-22,77.1,77.85,78.55,73.5,74.0,74.15,75.09,175498,131.78,2387,79701,45.41
ARTNIRMAN, EQ,2022-12-22,64.0,63.15,65.05,62.0,62.15,62.4,63.14,6202,3.92,136,3597,58.0
ARVEE, EQ,2022-12-22,167.9,176.25,176.25,176.25,176.25,176.25,176.25,7665,13.51,60,7665,100.0
ARVIND, EQ,2022-12-22,92.3,92.55,93.8,88.8,90.0,89.8,90.17,1038301,936.23,8190,497167,47.88
ARVINDFASN, EQ,2022-12-22,339.4,360.0,360.0,325.25,332.65,334.4,334.83,509450,1705.81,13605,171343,33.63
ARVSMART, EQ,2022-12-22,270.2,273.0,277.95,265.75,269.15,269.35,270.25,74330,200.88,2862,44600,60.0
ASAHIINDIA, EQ,2022-12-22,541.45,540.0,545.9,518.1,523.7,522.8,526.74,90603,477.24,6246,38694,42.71
ASAHISONG, EQ,2022-12-22,260.75,264.65,264.65,253.15,260.0,258.0,258.53,5299,13.7,589,3376,63.71
ASAL, EQ,2022-12-22,370.5,373.0,373.0,350.0,350.85,351.45,355.95,37297,132.76,2593,20507,54.98
ASALCBR, EQ,2022-12-22,428.9,429.1,431.65,411.0,417.6,417.7,416.26,57870,240.89,4049,30842,53.3
ASCOM, SM,2022-12-22,156.95,160.0,160.0,160.0,160.0,160.0,160.0,2000,3.2,1,2000,100.0
ASHAPURMIN, EQ,2022-12-22,81.4,81.5,82.7,78.4,78.55,78.95,79.6,108186,86.12,1905,63709,58.89
ASHIANA, EQ,2022-12-22,136.95,137.65,143.7,128.15,139.45,138.25,135.16,82166,111.05,2876,41929,51.03
ASHIMASYN, EQ,2022-12-22,16.6,16.85,16.85,15.5,16.25,16.25,16.04,155546,24.96,675,104065,66.9
ASHOKA, EQ,2022-12-22,83.15,83.6,84.45,79.5,83.05,82.55,81.53,1628155,1327.41,15803,740727,45.49
ASHOKLEY, EQ,2022-12-22,142.9,142.9,143.7,140.65,142.1,142.45,142.18,8520947,12115.1,48015,4000189,46.95
ASIANENE, EQ,2022-12-22,73.15,73.15,73.5,70.5,71.4,70.95,71.44,55952,39.97,1201,33627,60.1
ASIANHOTNR, EQ,2022-12-22,84.55,84.8,85.35,77.45,80.75,79.35,79.26,46607,36.94,497,42890,92.02
ASIANPAINT, EQ,2022-12-22,3069.65,3074.0,3093.5,3038.05,3090.0,3088.55,3070.16,663202,20361.4,55060,364577,54.97
ASIANTILES, EQ,2022-12-22,50.05,49.8,50.35,47.2,47.8,47.65,47.98,658460,315.91,5470,383201,58.2
ASPINWALL, EQ,2022-12-22,232.1,231.0,238.0,223.05,224.85,224.65,226.78,10734,24.34,454,6650,61.95
ASTEC, EQ,2022-12-22,1688.5,1713.85,1728.0,1631.0,1689.5,1699.4,1679.85,23779,399.45,4952,9579,40.28
ASTERDM, EQ,2022-12-22,235.4,238.7,249.5,236.35,238.2,241.2,242.38,1983123,4806.72,34519,388302,19.58
ASTRAL, EQ,2022-12-22,1962.4,1974.5,1974.5,1918.35,1958.0,1966.15,1947.05,398633,7761.57,36162,158795,39.83
ASTRAMICRO, EQ,2022-12-22,278.0,279.95,283.5,262.1,272.85,270.1,268.5,701655,1883.96,12937,304577,43.41
ASTRAZEN, EQ,2022-12-22,3474.1,3499.0,3535.0,3402.25,3403.0,3413.95,3464.4,14313,495.86,4638,6435,44.96
ASTRON, EQ,2022-12-22,36.1,36.1,36.7,32.95,34.15,34.1,34.23,210856,72.17,1626,131257,62.25
ATALREAL, SM,2022-12-22,72.85,69.5,74.7,67.5,67.5,68.7,72.01,417600,300.72,65,187200,44.83
ATFL, EQ,2022-12-22,812.35,808.9,830.1,791.0,830.1,815.5,808.17,8469,68.44,1618,3987,47.08
ATGL, EQ,2022-12-22,3544.7,3545.0,3584.0,3410.3,3570.0,3551.55,3496.85,239705,8382.12,23151,76162,31.77
ATLANTA, BE,2022-12-22,16.9,16.6,16.8,16.6,16.6,16.6,16.6,3631,0.6,31,None,None
ATUL, EQ,2022-12-22,8111.65,8150.0,8200.0,8048.5,8090.25,8113.6,8125.9,22397,1819.96,5754,9856,44.01
ATULAUTO, EQ,2022-12-22,269.5,270.65,276.5,260.1,266.0,263.95,265.69,206733,549.27,8849,88523,42.82
AUBANK, EQ,2022-12-22,670.1,671.0,675.8,661.6,665.3,671.5,670.22,1375529,9219.11,48759,697735,50.72
AURDIS, SM,2022-12-22,125.05,125.0,125.0,118.8,118.8,118.8,120.31,18000,21.66,9,18000,100.0
AURIONPRO, EQ,2022-12-22,337.7,340.1,343.9,321.1,326.5,323.5,328.17,56143,184.24,2973,29046,51.74
AUROPHARMA, EQ,2022-12-22,453.6,458.0,459.2,443.5,446.0,446.5,450.13,1734348,7806.73,37813,416698,24.03
AURUM, EQ,2022-12-22,119.95,121.4,123.8,114.5,120.0,116.45,117.31,75936,89.08,1574,48307,63.62
AURUMPP, X1,2022-12-22,61.25,61.3,61.4,58.2,60.0,59.1,60.12,33995,20.44,165,33318,98.01
AUSOMENT, EQ,2022-12-22,67.45,66.55,69.5,65.25,65.75,66.15,66.47,4351,2.89,245,3276,75.29
AUTOAXLES, EQ,2022-12-22,2034.65,2049.45,2050.0,1906.7,1934.5,1940.7,1986.79,26789,532.24,3300,17086,63.78
AUTOBEES, EQ,2022-12-22,128.48,128.99,129.0,126.25,127.1,126.94,127.12,62927,79.99,1407,46847,74.45
AUTOIND, EQ,2022-12-22,75.1,76.5,76.9,71.4,73.1,72.95,73.32,119316,87.49,1163,88619,74.27
AVADHSUGAR, EQ,2022-12-22,555.0,557.7,563.45,530.55,535.5,538.2,539.53,124314,670.71,8143,35945,28.91
AVANTIFEED, EQ,2022-12-22,386.0,386.0,393.2,378.95,392.4,388.65,383.96,169569,651.07,7095,90213,53.2
AVROIND, EQ,2022-12-22,109.4,111.6,111.6,106.05,108.35,108.55,108.33,106721,115.61,901,63724,59.71
AVTNPL, EQ,2022-12-22,107.6,106.3,108.15,102.2,105.0,104.8,104.3,182953,190.82,4435,89597,48.97
AWHCL, EQ,2022-12-22,301.1,305.6,308.0,290.65,307.45,304.85,298.56,101443,302.86,6980,52593,51.84
AWL, EQ,2022-12-22,588.1,594.4,597.85,548.0,553.0,552.6,561.49,5191349,29148.9,117299,1988147,38.3
AXISBANK, EQ,2022-12-22,932.3,936.0,936.0,912.95,917.65,919.55,920.42,9202717,84703.6,166372,5505648,59.83
AXISBNKETF, EQ,2022-12-22,429.01,429.01,432.59,425.17,425.6,426.45,426.52,4147,17.69,87,3930,94.77
AXISBPSETF, EQ,2022-12-22,10.63,10.62,10.65,10.6,10.6,10.62,10.63,26229,2.79,460,19835,75.62
AXISCADES, EQ,2022-12-22,303.9,303.9,306.5,288.75,298.0,295.25,293.34,102593,300.95,2597,58241,56.77
AXISCETF, EQ,2022-12-22,77.12,77.13,77.45,76.47,77.11,77.15,77.08,3895,3.0,38,1549,39.77
AXISGOLD, EQ,2022-12-22,46.74,46.98,47.21,46.81,46.91,46.95,47.06,209824,98.74,1087,157338,74.99
AXISHCETF, EQ,2022-12-22,82.97,83.0,83.9,82.4,83.68,82.67,82.96,17432,14.46,186,10566,60.61
AXISILVER, EQ,2022-12-22,69.57,70.0,70.39,69.0,69.0,69.38,69.72,8777,6.12,125,6231,70.99
AXISNIFTY, EQ,2022-12-22,193.47,193.51,194.0,191.81,192.04,192.29,192.38,14948,28.76,278,13150,87.97
AXISTECETF, EQ,2022-12-22,296.37,298.13,299.59,295.86,296.06,296.31,296.84,1943,5.77,55,1038,53.42
AXITA, EQ,2022-12-22,46.55,48.95,50.05,42.6,44.8,44.85,45.43,1381929,627.85,15323,330039,23.88
AYMSYNTEX, EQ,2022-12-22,72.1,71.5,72.05,68.7,69.5,69.05,69.64,40816,28.43,660,30706,75.23
BAFNAPH, BE,2022-12-22,101.25,101.25,101.25,97.75,98.15,98.15,100.01,311,0.31,16,None,None
BAGFILMS, EQ,2022-12-22,5.05,5.15,5.15,4.8,4.8,4.8,4.87,289365,14.08,409,210774,72.84
BAHETI, SM,2022-12-22,123.0,118.25,118.8,100.0,110.0,108.65,106.3,312000,331.65,101,201000,64.42
BAJAJ-AUTO, EQ,2022-12-22,3611.05,3629.15,3647.9,3581.55,3597.95,3600.85,3606.15,158182,5704.29,18640,75311,47.61
BAJAJCON, EQ,2022-12-22,168.4,168.4,169.9,163.0,165.15,165.0,165.38,637548,1054.38,11497,303932,47.67
BAJAJELEC, EQ,2022-12-22,1163.2,1162.0,1187.6,1150.7,1174.0,1165.05,1170.27,135719,1588.27,10535,32205,23.73
BAJAJFINSV, EQ,2022-12-22,1581.8,1586.1,1594.2,1530.0,1547.0,1544.3,1551.37,2100618,32588.3,104347,790214,37.62
BAJAJHCARE, EQ,2022-12-22,420.95,420.95,425.2,407.05,422.0,416.5,413.81,62974,260.59,3910,28058,44.55
BAJAJHIND, EQ,2022-12-22,17.9,17.9,17.9,17.05,17.05,17.05,17.14,23935585,4103.52,16166,10934537,45.68
BAJAJHLDNG, EQ,2022-12-22,6127.45,6147.0,6199.95,6070.2,6101.0,6144.2,6143.67,32874,2019.67,7877,15527,47.23
BAJFINANCE, EQ,2022-12-22,6526.7,6570.0,6575.0,6407.0,6480.0,6490.65,6481.06,849706,55070.0,87741,299038,35.19
BALAJITELE, EQ,2022-12-22,46.15,46.55,46.55,44.25,45.15,44.75,45.06,84188,37.94,1397,48410,57.5
BALAMINES, EQ,2022-12-22,2830.3,2839.55,2880.0,2745.0,2764.7,2755.6,2781.53,42595,1184.79,9326,21325,50.06
BALAXI, EQ,2022-12-22,589.65,600.0,618.4,560.2,580.0,582.45,576.63,5079,29.29,403,2879,56.68
BALKRISHNA, EQ,2022-12-22,46.2,49.0,50.8,43.15,43.15,44.75,48.09,956921,460.22,7241,271653,28.39
BALKRISIND, EQ,2022-12-22,2133.95,2137.0,2169.0,2115.0,2145.7,2152.65,2139.19,342093,7318.02,21857,191504,55.98
BALLARPUR, BZ,2022-12-22,1.15,1.15,1.15,1.1,1.1,1.1,1.1,1673849,18.42,278,None,None
BALMLAWRIE, EQ,2022-12-22,121.65,122.05,123.2,117.85,119.6,120.05,120.29,339798,408.75,4196,189456,55.76
